Total Node Running Coins: 80000000
Total Ambassador Coins: 1614168
Total Quest Coins: 1680287
Total of All Tokens: 83294455
+-------------------------------------------------------+--------------+------------+-------+---------------+--------------+------------+
| Address                                               | Node Running | Ambassador | Quest | Initial Rolls | Total Tokens | Percentage |
| AU12DxZSRMuQe7Fcxz81oicTvaVDvs5fEkNF7bBydQ2GCKEyXzyzS |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12CipRJGbcQQqJibc2yaXUc6Wp3JWL7Db2eygzs9gCmQoFWRvs1 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12BoJME6vheWS99WB6huu2DFNYpJzSdTpJQD4cHg3p33MEs2N6b |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12AJ73Z2QVAMFHrRwNDM323Cr8A2sTRc251o3vhmdVXDKx6StP5 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU128WAeRK2yQdr7VQwivtX1oo9UDvUpJrB8DcqMWbeeB2Uu7RvX2 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU127P2s9Asnf8TD37Un2Y15nVbSWSQZdX1dyKqgWKsYFJoG1aAYK |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1272CHWoWarXdG8v4JXuycEjVnAjbcWm1qcbJMBrYQn1YtVTTpm |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1229zTHipdhnyxcEsNztyW68dXZY2nju2fxcvEQWwYdZZvPXNQw |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1zoC8LgEsfFQWi27w9m5AWxc3ocpk9pTMBUs7Qu37f5WTyoDUS  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1zTgxRk7G6rAEbq6i6PzKc7xXmA9hfqisfvnGrvsj3o9Uk3cWC  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1yZ6c45MdH5VprbDds6xHJBdDbtjNp1Di8v5J7tVHYQoSsJQJ8  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1wDKNKdZPgHqACRPq4Um9dgiSQsQLWFZWZDCMR1AV5RvjkJeu7  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1vfQV1azvW1FYdy9mzSexFhEvkxsNDZXqkHaxoaMjDH9LtFV9E  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1vdy4EuDuguuvYW3jjSEqScpsQkXFsb3krSeighD4bQ2ck7RDN  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1vNYM4S8KyACYjqvBPUWefpEnu1Kh21MwvXyY4mjDcgEvc5AiP  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1sYHNcx6oL61G1ZsrK84Dtqwny3Wwx61T8Um2SWrUuHuqCbSD3  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1sXJYmb5UUiZEu8pMzkiDGVdMNFiGV8gq9Z7DiGcUstehpMmUd  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1rbQCYZLkUku9SNXHMn78k45ubrmUwyvJovHkWSRV8vyqDepgk  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1rKF6UDMz64igZ4mKH5rW3r6V6SWzvCZmNFR8V4hDKKzbULM8E  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1ngp8WFraSWq8heEqQpwTpAybNkbDa4fqubBHJrUNgjgXLHuDu  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1jgjh4RoboQsHW8FXGXge6tfyatACSrg5XPvA9s4vi1exNvbN   |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1jKaoA4x2XScMoxybwQkTbNMiR8xFmHXcUb4PZaqqzXMV4jZqU  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1i6PHvcsa8HnTgA6wAtPMhEmtMc3nyYp1k5WLCq8nxC8HhyG2z  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1fYxPvW1aLvXv8Z5h98JzNqu2Xm7LCiF918sQmexvgGc3zRNVC  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1cwocnyxwqUSBpU3fN8E8zYAfTBJcrFgQgWMHcz1Mvm6UZ6WBD  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1aep2EEudVrmwZ1fWnTYQUhHuTJ8pNjzFq4CaXo8SDDU4FgX5W  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1YUuCsc8HSqv6hHQVCsP9QbRS1QnmhewwUs9mtsP7FLcTUtkaS  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1MHktgbDfpLu9diJMrHBbLHrgCJwFkBhS1QsC1J1W4fghGDU6M  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1LRjwX88BY8JWivEk1ZgAWFtrJ6s4ZohSmVgaTHbd6FrxtUTk8  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1L2WLZgMw3AKsbEH7PANppHUVBXtBJBNp9A8Xa51gWNmLu3YvT  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1G8upCZ6tWq5Yc7r2eZHRMPFySq267R6aWAw9LcYsebX1D3wu7  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1EFWzQ3iRU3i8FiVzLsZcnxwhk9GseGKCivRPACUFq7ry3WDW3  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1CuiUz1Qwbxti6Yjiogkx7XLcvadxgRJzEt5kChopgoxmY1Gum  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1A8DeyvvwA4Mo4w9tnWEw2E9b9KegSfvPU1wMgBh72hwJ1zmQ4  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU16hHiKPF2vu25KRRW16uwxEwY7qy9fwTFCyZv4pr58racwty1w  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU16ZgT5DhuD5w1aSb3vMa2qmajsJwp6hdCgfKjCqRPZ5zfSnUCV  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1648zTKeFVubEiVJHD5VPm6hDzyLr5XueFVjzrrReFH9DLTHGM  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12wZCJDU7VCZtUFrb6q6uQE7aY5VWE2XHA3Ygi2k6aaVn83MgST |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12qyNpaiWtjsNKgvGP5P2yEdk5ygyYWVxBFKZ4QZ1TZNARLhbd1 |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12m3UHgJHBX2PQvS4tTqRwAwgjoyWBuUUuN63qkxVb51mgSvwRZ |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12kux2NEfUTxt46enSYyQpucRzkZ55bGwoGgf6saKSToXjG2gqH |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12kNyWjyQJJJAcjWrktP3sZJuTbA5zzM38yoTeFG8rvuk518sau |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12jbuhMTj7oVrc8X1hXbTjZd6mTtATrEXw1uCBcFKKGw3efsdZM |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12hzyGqQwz9HYrKyQTnU2YBivqfjAqmhQzv8fP92eTChejhpkh  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12fJaCuxugUCBtPPDYkhWXwSZyB67ytzWauTuJDM8Nry9QxPXAi |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12aGnYitwUufRqdmCUGbuRisykrYvykmDRWFZnLbYJMu8coFzor |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12VoVeANTpLJtZ7C6HDsLNxhQujAmvUzAa2miNrmGnr6UKt24r7 |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12VfqP6EC6Rd4sDPEeupGLNcP7YtBYaCbDcu233SEWFzZjvhLuM |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12Tbm7jLyRMphf5KY3R3R8mcsvh1ur9VaDrw9vF2EW2shADYPwV |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12SSUaBUkKaPPrdJwj8P9vWpREsi7pep2mdcG5bf8L5igrtNUow |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12RDqeyvBtQAoapFhx48JspeeQfEvNXB93sG5ZKVH22qSrK3TTk |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12QppyQ5uMnfgJxLymscqUyBGxcqsSGQK4PLysvHVyuuZA3AXL  |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12QMsg2HXYPXJvtPuR4uJnvr6jRgWErAM9veVFn5bQLP5NGaxRH |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12PCpb2o8Y4Lmt8DsCTKHTFu9hFhPWQGpcqrEm8f3VRhK2C5eFH |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12HTtXqCi3HAxE3PYxzy2BhbsuATutCuy8QpuK96pScsteUX2sR |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12DeeArAWfBf6kjQfTAjFmGv2p45e3syETDYzNogWTBYNtbaqz6 |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU12C46KyiB2TkZhvd6nYjawoq7tq6kmYHaSd9T5hT1spyWp2nQAi |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU127WfWByzQeN1nbXhDmaJPg3LUwesKoSjVWjkyscGNxGy6tCPbd |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU126LaBoq9owFPbM6paPoj1bpBtahwWAnapSE7zd9qj3BqDtEQqN |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU124BmP4Tcqonj2BTk4f1txXA6qX3PfDqkHp2BiC94VrWhmKzJYQ |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU121cBgQ41B4BbcpudWxHxbDW1evzd6ipcAofR9yQDHnz2MY6iBS |            0 |          0 |    66 |     False     |           66 |    0.0001% |
| AU1kVkMbb6X4kdC21pdW7BAEroYc5DemmHk2pKK51RMjPN9Zu3Js  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1h1XbhP1qxNUUCDgPvc4qtEVRuDTeGsAaBnaMuewuwhk7HQhTM  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1d9R4RtagHuR1u2wgc1BeQUmCLiWHLr17uoJZQmjTcvSXBAJZT  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1UoBtPKTsWJaM7NZnPrpakbAwYwc67K1vTznGnaXadq4cjkEeU  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1RVYSYv9Rrm1jSqUmUQjujzbnSPFJyooPvn7LdRPW8SMm55MUN  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1P5m2mMrmwjEp9Tnc96cNFDfSuWRdRpTkk9dmDfQtuqq5mbj9s  |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12uPhTRn4KX1GFeWW8fmz4dfmop3X1ewHA1UY1YUXtwDqqmM9bd |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12sCjMWhgooER6WPsMwLUvG8Z3jxPnkh7SofhYRZDyNgk9augKc |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12qiTGeuN8yEy8yjrmdMgxgaYouVdXXvP8zo2DM3B5AvvqWiEpy |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12epbgqiDNVrraR6fsDyHBTRDgst6r3m5Hpta47eFpwnEMvUfLx |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12WCkdBPajoV5zANzJmwXYhbdaAgDzvFhxLwkFFMRcEsVGVXrEQ |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12RgQYFaeEoYbDFdWqWaCHEctnb4dDgiCse8dw5mFXYu7EHqomD |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12QeY5Rd56ifxN4j7LvUiJQVz5XfaoFdQDiKFg6JDbAgvmNuyT6 |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU12811LrvQzspYdmn7jARvZX7S9nySee175tpzGaDQZDyeXw8uK8 |            0 |          0 |    65 |     False     |           65 |    0.0001% |
| AU1zstCtWEZCJqttnKKWr3pf1NuJNTCwg8w9RCCxkBA8Jjk9Baaf  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zrtMA4okJhz469Gszk2uA93PHngceYMAToMXHzgSe5uBsnQUN  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zrVZt7ACJnfoEV622fAAYyvd5zzuUwV1XBqvHQMxYRKLgHG64  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zn6Vntxdz3CPZSAA6EzcNxoep6cCzpKGdfuomZwhYofyzwS2C  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zmY757G2cNxu7XFkLa6vn4yNctxtHKubUPzG4zkqnLfouV3Uc  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zhTanx3oFiNSFfGE3sHUneY32ZKx9aqdnzaPwzBGuM311cqDu  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zdDknNjzVHSvTKdCXwLMCZ4FGurWMW4kQehyVccU65CnAZYh1  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zcGyqfCgfeABsYnPi5YGGJ82FQtXeXPHeuqaCmipPN7p182Pq  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zXd3ad594Tzry75ZP38PhtjUvbgb6hzusnGie4VYT2fQjhbHX  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zX6xuyoGqkDG9GVG8zzRjn73fMmp7qtchRfGyajFsMNmxEaGg  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zTWBRSyYUd3pesHmuC3caZCEUs7P1PHYUib1siyaQ4wrf2U2f  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zNqswPKaAqtcRrPPCgk7rWDkVXX7j5QpHfURJLwpqk6EjaGp8  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zMPotCFu5VCxqqxXAKWJjVvF9323jqfw6EPEKwttAqGti3Fa5  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1zAFzgYBGXi3j9fJd6RseRcVUB2DavAbyo69guhFDpZJXyuHBZ  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1z2V1C7oxikeFWpqwNVyc78v6mbfgFGvYEpx1UvRjEoL4TWtoE  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1yvm6yL9y1NAiDfKUsiAzdrkC4F7KwnZide1sCdG23HRMZUm9F  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1yuKR2fGcsqzKHs6C9NXPcxT6synLGqi3tKdZ3fHhmMe2VFKEF  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1yguzmmP8S3tZ6CaZWtKSDQSWF6vKY5bYzSAyKZ5Kc3iB6dF2   |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1yb8m84DLVBSeDAp2ViDZg32Ph8B3x2gujRFYVzw1wBMk2iMzx  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1yEjXueSD49gYWDGbUSxUg6B8Pa3mjGnrEWxeAubSm682zvv87  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xykbnABAUKdg63N47EiA5PnGZsLDroa4tNN9rnivyxwNMswCg  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xwn4RaA6aqnu83U63mjmdhr3H9SKRqSKGc6zAE27EkTXR2W87  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xo2QSeV31KtsNAuMCiWiC5uaVdNSc8SYK7ZEbkVev1ppuLAVR  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xjJj4gjSc1Wp96mGdqcKdctqKcMhcwRzE5E22L39ScGZzNgY3  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xhmNdgp4qQqxwrMobhMHTbfj1mHnQzB8NvPraaXyr66EtnCBZ  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xdekfCSkuNBuv4BEmYbtDwsifB8iKTeniuRi9fLxPUUyKtzid  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xK9CjWYctkDeemvSyP87xnXmEmvu7w2TAcxaGyxUTQSxPQd9f  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xFgFT1rSX2kRNV94DUHsaHcMpUhSmHfsP1qed4JQpU97hZbzu  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xCfZ4QM6R6v5D4fJR114avNMaDrbLnWVE6o9SN6XPgz9q6GA7  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1xC5U4mWJP7zKimx5e1niY4NsURX9BLaZE4gDzAu7Fb7bBNjVU  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wynAdSZxdbSWRcsxZXSpuZHQnbJRCSQSdTLHgLfK9UDCNhoyp  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wv5JfsL9iYAm8stCzeXhsHoey1JoL8eALBuiyzMVW2jkcsQbY  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wpKtgjrdTbWa6mvBTZgJYBqXVGk8uvttvSAKwQGD2PTrZMoqj  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wmQt6m6JvfrUBSo27GKf43kvTsRLw1NGYenm9iw7y1f423mEv  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1we5h8wxr3FfVcpjJ8nBj5Lc89zV1NMLKwziYbMt7L73KDJXrJ  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wb8rg1A28wpHEaW1bVeaAJ1yuyP5aAYew6LuXC4N9bJniHftY  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1waRLUK86DJxYSEsuB2sBaVHra11qjebvzKhDP69Gc1FRRU1nZ  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wRshw8G7B4JApJnWQJVdwS4gBynmSq6cWj5EmxBqLsLBda8oR  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1wKx1UkTWnZKQ8h7johEzZRHhrnmKFsizhoeNreuFQe89ecN9T  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w9fHWf5R31zKfbN92tDhLyQkn36UALHY1hyegZ7HqDM1RjHvd  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w6HAuyuHDKqPCBBMGY6NrNGyDJKAmDt8zYN7ZFDV9BqoVaHPq  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w4f8oBM4FbJL617hrrs5xi2vy13njwSpZmxUDfEpM9an4FbT5  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w46so4ZrJnZ6Sy9RJHZuJsWeAR2rdYqKir2GntT337rKqwEFk  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w1nZbLhPnp9VKQy4TBfWHeKLM6Tp6V4NyhqhEinwSk3WFfteA  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1w1YBju9frHT68FwtaBw8fpYKzu1yd9sBX54rVmMhc815vejEP  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vzCb3XpbaR2XLhmiM9EAdQSStPQZbvrmHEGHxezUcFZb4L9AF  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vnfRYVpVpXZdUmU2NucH4yZKYTHRkGFSwpg8v5PE59b2XpB99  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vnbMo5Xd73s9vJ6vDCh7bPmvG1nmsmkphkjh2baihXzzZBiN3  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vjmKQWLmN8o49MWbQyoroWDdq3xNVLxcdWz43UQ6EJMPNqd8C  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vfXVKNkRZ6ySuurRqu4vu34W5GoTJRVv3DkuXoGgVuBkAMER9  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vc5iJbbHhV3HhVLSW6Sjqz5Z8qvDbM65ey8T17QTX89rDwJ1F  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vPbeFNWVaFKJ6bCyC4cbPxwPifsrznAirUtJqAsnQm9YfwxWe  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vMWdiLcCjULZw6hN6PP52RTEZgxFPKtSCrfzmh6CJK4vScxnm  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1vGwUxr7tPwPwmKm4hghd83Cc6s3HdPjDEXSJ5MyRQPqQu47ig  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1v9NhRiYhSPADT1PtUxM3AJEre7noK6XDCN9gWGNGhTyB3yLjp  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1v63Uzr2VXtMpXvd1fXXypVpVaBgH2EerN9iBaMsw9sY6VT4fe  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uewDd5eoctep6WpuJp52DL3VkU3wc18eKoWtPEw6yFk3Maen5  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uVi1ZJpMUz7n8SEBt8DhbDzrevYAi4VwYdcfznMKL3G2FQvsm  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uP19eaZa7pANXxCM2KsLfAeGNeBsCF1EUx2HKpVW4L1K57HjZ  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uJS9nZQq7WQXM5ZtM9nAh886aKPgkFv4L9Ugkcryzb9H8U7d1  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uF7wkJn85BF27YmESazJV4KoVmY8afky74o83TTCj8Hf4MHX4  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1uCTpeXVXDYkspXjst1GAQgpuxAT9WuqGiuRCMFarhgaMCr4iF  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1u3coEvTqM7PSyho1KpNgKDujxHYSqq1BaacecGFvBp1rtcUaC  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tuPqWEMrWYYQHPkbqzMUyQMqz9pJVZyXkkCPcP1Gu11Z5LKqV  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1trQQ7RjnyBBVe1yyU4MLmwQv743QoSDbGjfgq5bN67UhCJ3hg  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tmvrRP5wxgic7be4f4ffjfKdnz911CE5X5ym4q5XXqBi5rWaX  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tUcB2J7htH5bWkQ7yppfocTdzbWV4vcvvSZJrPsA4HYHrHqKM  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tSc9wt6UGzpkVUAfaT55KvZTJSJq1EH2CXgaz3cawtM9Lov4D  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tMTYQmfJgUAikahPAteYZ3wYaD6nKwFePcKUMYSkFNcx3Qaer  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tHEb27AoCHGKmetRHYc5ewghed5fmVmsdmkNMmJk5BasREoqT  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1tCrDA27nxaYRApULZpgy2dyT6E3JyvKbBAoytT2KiTksnCdW4  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1t9mRWiJ9ivKr7GbPMYDYwLHU4RAzN1bLq1ui42vzZYDX45wBL  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1t3ZCWLmUMokTnkLhsGkcQHEhyKjokNZ9y1KzZniweZssYoE6L  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1t18jMvCEAxVyKdtzvzeTHntGrBJ3YcZhAcdejtvkkh43gmj5o  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1syV6ZCQB3isaEbVuDgqjWrWbkN6sLU2n5GdBXowYvcpagoJ61  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1svgPt1oHFsc2Q65qTTyVF1zBRnBWJFPiyKFQbKdrFsdgnN1hD  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1svX2mC9opvLjsJHz1DNuBYUCyGumzK8sUim2Tiy2fcuzN3s84  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1sv25Jzq1pKJT5m7HSDqr96x37bsj386w5HMvjBrBqCvj1fg6a  |            0 |          0 |    64 |     False     |           64 |    0.0001% |
| AU1ssTW8ABamxCJuX31iZ1mXv5bc4kvmkmxKs1wAynfRHCbuTS3   |            0 |          0 |    64 |     False     |           64 |    0.0001% |
